Meetjaar,WaterbeheerderCode,WaterbeheerderNaam,Namespace,Identificatie,MeetobjectCode,Omschrijving,GeometriePuntX_RD,GeometriePuntY_RD,KRWwatertypeCode,KRWwatertypeOmschrijving,WatergangCategorieCode,WatergangCategorieOmschrijving,HoortbijGeoobjectIdentificatie,Wegingsfactor,LigtInGeoobjectIdentificatie,PublicatieDatumTijd,cluster_id,cluster_prob,relevant,Naam,Grootte,Eerste aanplant,distance_m
2021,25,Waterschap Brabantse Delta,NL25,710202,NL25_710202,BRUG IN WEG PARALLEL AAN A 17,101792.0,410031.0,M6b,Grote ondiepe kanalen met scheepvaart,,,,,,2022-07-05T13:33:00+02:00,26,1.0,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,710203,NL25_710203,T.H.V. SUIKERFABRIEK ZEVENBERGEN,101163.0,406774.0,M6b,Grote ondiepe kanalen met scheepvaart,,,,,,2022-07-05T13:33:00+02:00,-1,0.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,710204,NL25_710204,NABIJ BRUG IN WEG PARALLEL AAN A 17,101804.0,410315.0,M6b,Grote ondiepe kanalen met scheepvaart,,,,,,2022-07-05T13:33:00+02:00,26,1.0,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,790101,NL25_790101,BIJ GEMAAL SCHUDDEBEURS,105745.0,414186.0,M10,Laagveen vaarten en kanalen,,,,,,2022-07-05T13:33:00+02:00,26,0.135632506028733,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,790102,NL25_790102,BIJ GEMAAL IN REEDIJK,105640.0,412900.0,M1a,Zoete gebufferde sloten,,,,,,2022-07-05T13:33:00+02:00,26,0.135632506028733,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,790202,NL25_790202,BRUG IN WEG PARALLEL SPOOR MOERDIJK,102938.0,412916.0,,,,,,,,2022-07-05T13:33:00+02:00,26,0.1388559413502136,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,790301,NL25_790301,BIJ GEMAAL NIERVAART (NOORDSCHANS),95577.0,410548.0,M3,Gebufferde (regionale) kanalen,,,,,,2022-07-05T13:33:00+02:00,-1,0.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,790401,NL25_790401,BIJ GEMAAL TONNEKREEK,93112.0,410359.0,M6a,Grote ondiepe kanalen zonder scheepvaart,A,Primaire watergang (categorie A),,,,2022-07-05T13:33:00+02:00,33,1.0,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,790402,NL25_790402,DUIKER IN ZUID LANGEWEG,91391.0,408732.0,M6a,Grote ondiepe kanalen zonder scheepvaart,,,,,,2022-07-05T13:33:00+02:00,32,1.0,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,790403,NL25_790403,KR.WEG ZEVENB.-WILLEMSTAD (FIJNAART),93801.0,405704.0,M1a,Zoete gebufferde sloten,,,,,,2022-07-05T13:33:00+02:00,-1,0.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,790409,NL25_790409,BERMSL KM 15.1-15.2 ZWINGELSP.DIJK,94419.0,407720.0,M1a,Zoete gebufferde sloten,,,,,,2022-07-05T13:33:00+02:00,-1,0.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,800001,NL25_800001,"VOOR INLAAT BINNENSCHELDE, V.A.RING",76260.0,390060.0,,,,,,,,2022-07-05T13:33:00+02:00,66,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,800002,NL25_800002,SCHELDE-RIJNKAN. VÓÓR INLAAT GEMAAL,72499.0,403503.0,,,,,,,,2022-07-05T13:33:00+02:00,2,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,800003,NL25_800003,ON-LINE MEETSTATION VOLKERAK ZOOMMEER,76262.0,390057.0,,,,,,,,2022-07-05T13:33:00+02:00,66,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,800004,NL25_800004,"VOLKERAK-ZOOMMEER, NABIJ INNAME BINNENSCHELDE",76406.0,390146.0,,,,,,,,2022-07-05T13:33:00+02:00,66,0.7128671707984789,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,820001,NL25_820001,MIDDEN OP DE PLAS,75570.0,387830.0,M30,Zwak brakke wateren,,,,,,2022-07-05T13:33:00+02:00,95,1.0,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,830001,NL25_830001,MIDDEN VAN BADZONE,77829.0,389230.0,M14,Grote ondiepe gebufferde plassen,,,,,,2022-07-05T13:33:00+02:00,96,0.9779576104046496,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,830002,NL25_830002,MIDDEN OP PLAS,77128.0,389226.0,M14,Grote ondiepe gebufferde plassen,,,,,,2022-07-05T13:33:00+02:00,96,1.0,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,830006,NL25_830006,STRANDJE TURELUUR,76881.0,388642.0,M14,Grote ondiepe gebufferde plassen,,,,,,2022-07-05T13:33:00+02:00,96,1.0,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,830010,NL25_830010,10 m uit oever bij paviljoen Het Strandhuys,78018.0,388807.0,M14,Grote ondiepe gebufferde plassen,,,,,,2022-07-05T13:33:00+02:00,96,0.8951066600769128,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,830012,NL25_830012,"VÓÓR DE INLAATDUIKER NAAR DE PLAATVLIET, BERGEN OP ZOOM",78074.0,388484.0,M14,Grote ondiepe gebufferde plassen,,,,,,2022-07-05T13:33:00+02:00,96,0.8951066600769128,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,840401,NL25_840401,TNV GEMAAL PR. HENDRIKPOLDER,72551.0,403486.0,M30,Zwak brakke wateren,,,,,,2022-07-05T13:33:00+02:00,2,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,890201,NL25_890201,BIJ GEMAAL DE PALS,75406.0,396336.0,M14,Grote ondiepe gebufferde plassen,,,,,,2022-07-05T13:33:00+02:00,3,1.0,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,890207,NL25_890207,INLAAT AUVERNEPOLDER,74089.0,392347.0,M30,Zwak brakke wateren,,,,,,2022-07-05T13:33:00+02:00,16,0.672671746054956,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,890304,NL25_890304,25 M VOOR GEMAAL ZOUTE SLUIS,74110.0,398920.0,M14,Grote ondiepe gebufferde plassen,,,,,,2022-07-05T13:33:00+02:00,5,0.4567777987167277,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,890306,NL25_890306,DUIKER IN KAAGSEWEG,74575.0,400612.0,M14,Grote ondiepe gebufferde plassen,A,Primaire watergang (categorie A),,,,2022-07-05T13:33:00+02:00,5,1.0,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,890314,NL25_890314,INLAAT NIEUW-VOSSEMEER,73060.0,400570.0,,,,,,,,2022-07-05T13:33:00+02:00,5,0.3684837292103485,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,890316,NL25_890316,DUIKER MOORSE WEG,75873.0,398904.0,M14,Grote ondiepe gebufferde plassen,,,,,,2022-07-05T13:33:00+02:00,4,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,910117,NL25_910117,TEN ZUIDEN VAN DE PLAS NABIJ PEILSCHAAL,83975.0,380245.0,M12,Kleine ondiepe zwak gebufferde plassen (vennen),,,,,,2022-07-05T13:33:00+02:00,56,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,910123,NL25_910123,ZUIDWESTELIJK DEEL VAN DE PLAS NABIJ PEILSCHAAL,84708.0,379860.0,M12,Kleine ondiepe zwak gebufferde plassen (vennen),,,,,,2022-07-05T13:33:00+02:00,49,0.1191534077933412,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,910128,NL25_910128,LEEMPUTTEN ZUID BIJ OSSENDRECHT,83460.0,380840.0,M12,Kleine ondiepe zwak gebufferde plassen (vennen),,,,,,2022-07-05T13:33:00+02:00,55,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,910129,NL25_910129,AFWATERING STEERTSE HEIDE,85868.0,380071.0,M2,Zwak gebufferde sloten (poldersloten),,,,,,2022-07-05T13:33:00+02:00,49,0.1826304661124357,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,910130,NL25_910130,TEN OOSTEN VAN DE DAM,85229.0,380105.0,M12,Kleine ondiepe zwak gebufferde plassen (vennen),,,,,,2022-07-05T13:33:00+02:00,49,0.1382413103904804,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,910131,NL25_910131,BIJ MEETGOOT IN DE WATERGANG STEERTSE HEIDE,85637.0,380388.0,M2,Zwak gebufferde sloten (poldersloten),,,,,,2022-07-05T13:33:00+02:00,49,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,910132,NL25_910132,ZWALUWMEER (VEN EN UITSTROMING),83930.0,379912.0,M13,Kleine ondiepe zure plassen (vennen),,,,,,2022-07-05T13:33:00+02:00,56,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,910136,NL25_910136,AFW SLOOT BEDRIJF KOOLEN NOORD,83389.0,380697.0,M2,Zwak gebufferde sloten (poldersloten),,,,,,2022-07-05T13:33:00+02:00,55,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,910141,NL25_910141,INSTROOM FOSFAATFILTER,85598.0,380504.0,,,,,,,,2022-07-05T13:33:00+02:00,49,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,910143,NL25_910143,EFFLUENT IJZERZANDFILTER GROOTE MEER,85633.0,380445.0,,,,,,,,2022-07-05T13:33:00+02:00,49,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,910220,NL25_910220,BOVENSTROOMS GEMAAL DRIEPOLDER,78709.0,378051.0,M1a,Zoete gebufferde sloten,,,,,,2022-07-05T13:33:00+02:00,44,1.0,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,910232,NL25_910232,NA BRAAKSEWEG VIA WEI NAAR SLOOT BOS,78850.0,381814.0,M1a,Zoete gebufferde sloten,,,,,,2022-07-05T13:33:00+02:00,25,1.0,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,910235,NL25_910235,MEETPUNT RANONKELVEN,83441.0,380304.0,M12,Kleine ondiepe zwak gebufferde plassen (vennen),,,,,,2022-07-05T13:33:00+02:00,55,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,910236,NL25_910236,Meetgpunt Beldeven,83529.0,380741.0,M12,Kleine ondiepe zwak gebufferde plassen (vennen),,,,,,2022-07-05T13:33:00+02:00,55,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,910237,NL25_910237,MEETPUNT KWEKERVEN,84017.0,380157.0,M12,Kleine ondiepe zwak gebufferde plassen (vennen),,,,,,2022-07-05T13:33:00+02:00,56,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,DK_06_KO_A_2021,NL25_DK_06_KO_A_2021,"6. Donge, Koppelkanaal - stuw Oosterhoutseweg oost",121615.0,410169.0,M3,Gebufferde (regionale) kanalen,O,Overige watergangen,NL25_DK_590901,3.01731,,2023-08-21T09:43:39+02:00,112,0.2843677027693729,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,DK_06_KO_B_2021,NL25_DK_06_KO_B_2021,"6. Donge, Koppelkanaal - stuw Oosterhoutseweg west",120589.0,410372.0,M3,Gebufferde (regionale) kanalen,O,Overige watergangen,NL25_DK_590901,3.01731,,2023-08-21T09:43:39+02:00,112,0.3308506083087237,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,DK_07_OW_2021,NL25_DK_07_OW_2021,"7. Donge, stuw Oosterhoutseweg - A59",119025.0,410436.0,M3,Gebufferde (regionale) kanalen,O,Overige watergangen,NL25_DK_590901,3.56333,,2023-08-21T09:43:39+02:00,112,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,DK_08_KK_2021,NL25_DK_08_KK_2021,8. Koppelkanaal,122986.0,409946.0,M3,Gebufferde (regionale) kanalen,O,Overige watergangen,NL25_DK_590901,6.128892,,2023-08-21T09:43:39+02:00,112,0.2843677027693729,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,DK_10_NN_F_2021,NL25_DK_10_NN_F_2021,"10. ZAK, Natte Natuurparel Westelijke Langstraat west",127395.0,411162.0,M3,Gebufferde (regionale) kanalen,O,Overige watergangen,NL25_DK_590901,2.96322,,2023-08-21T09:43:39+02:00,97,0.292923356498692,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,DK_10_NN_G1_2021,NL25_DK_10_NN_G1_2021,"10. ZAK, Natte Natuurparel Westelijke Langstraat oost",129347.0,410975.0,M3,Gebufferde (regionale) kanalen,O,Overige watergangen,NL25_DK_590901,2.96322,,2023-08-21T09:43:39+02:00,98,0.6333006920725162,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,DK_12_KW_2021,NL25_DK_12_KW_2021,"12. ZAK, Koppelkanaal - gemaal Keizersveer",121968.0,412187.0,M3,Gebufferde (regionale) kanalen,O,Overige watergangen,NL25_DK_590901,8.601774,,2023-08-21T09:43:39+02:00,-1,0.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,DO_05_RB_2021,NL25_DO_05_RB_2021,5. Rielsedijk - Bels Lijntje,129961.0,392803.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,NL25_DO_590801,1343.681501,,2023-08-21T09:43:39+02:00,60,0.2323565033932581,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,DO_06_ML_2021,NL25_DO_06_ML_2021,6. Meander Leijkant,129738.0,394419.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,NL25_DO_590801,939.562391,,2023-08-21T09:43:39+02:00,60,0.8246183760438315,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,DO_08_GB_F_2021,NL25_DO_08_GB_F_2021,8. Gilzerbaan - Bredaseweg zuid,128532.0,396035.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,NL25_DO_590801,1042.383151,,2023-08-21T09:43:39+02:00,60,0.4916998298896737,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,DO_08_GB_G_2021,NL25_DO_08_GB_G_2021,8. Gilzerbaan - Bredaseweg noord,127236.0,397478.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,NL25_DO_590801,1042.383151,,2023-08-21T09:43:39+02:00,-1,0.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,DO_10_RZ_I_2021,NL25_DO_10_RZ_I_2021,10. Reeshof - zuid,127008.0,400143.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,NL25_DO_590801,2540.894394,,2023-08-21T09:43:39+02:00,19,0.8995640450663644,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,DO_12_LR_2021,NL25_DO_12_LR_2021,"12. Donge, De Lange Rekken",124603.0,402500.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,NL25_DO_590801,2304.462289,,2023-08-21T09:43:39+02:00,61,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,DO_13_TR_2021,NL25_DO_13_TR_2021,"13. Donge, industrieterrein Tichelrijt",123223.0,403143.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,NL25_DO_590801,1639.281828,,2023-08-21T09:43:39+02:00,61,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,DO_15_WB_2021,NL25_DO_15_WB_2021,"15. Donge, Dongen - stuw Witte Brug",123401.0,406147.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,NL25_DO_590801,1077.531176,,2023-08-21T09:43:39+02:00,62,1.0,True,Alfons van den Hoek,4.5 ha,2020.0,1655.4779830292982
2021,25,Waterschap Brabantse Delta,NL25,GH_01_ZH_A_2021,NL25_GH_01_ZH_A_2021,1. Zwaluwse Haven zuid,110338.0,411883.0,M14,Grote ondiepe gebufferde plassen,O,Overige watergangen,NL25_GH_690505,3.55,,2023-08-21T09:43:39+02:00,91,0.3062970797515996,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,GH_01_ZH_B_2021,NL25_GH_01_ZH_B_2021,1. Zwaluwse Haven noord,110368.0,413582.0,M14,Grote ondiepe gebufferde plassen,O,Overige watergangen,NL25_GH_690505,3.55,,2023-08-21T09:43:39+02:00,91,0.2701734682413226,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,GH_02_VS_2021,NL25_GH_02_VS_2021,2. Vloedspui,110994.0,413674.0,M14,Grote ondiepe gebufferde plassen,O,Overige watergangen,NL25_GH_690505,3.0,,2023-08-21T09:43:39+02:00,91,0.2701734682413226,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,GH_03_BD_2021,NL25_GH_03_BD_2021,3. Gat van den Ham - binnendijks,111332.0,414033.0,M14,Grote ondiepe gebufferde plassen,O,Overige watergangen,NL25_GH_690505,6.0,,2023-08-21T09:43:39+02:00,91,0.2701734682413226,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,GH_04_BO_2021,NL25_GH_04_BO_2021,4. Gat van den Ham - boezem,110396.0,414725.0,M14,Grote ondiepe gebufferde plassen,O,Overige watergangen,NL25_GH_690505,20.5,,2023-08-21T09:43:39+02:00,89,1.0,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,MK_01_DK_A_2021,NL25_MK_01_DK_A_2021,1. Derriekreek zuid,88510.0,401843.0,M30,Zwak brakke wateren,O,Overige watergangen,NL25_MK_203607,2.35,,2023-08-21T09:43:39+02:00,41,0.9826895576562532,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,MK_01_DK_B_2021,NL25_MK_01_DK_B_2021,1. Derriekreek noord,87014.0,402641.0,M30,Zwak brakke wateren,O,Overige watergangen,NL25_MK_203607,2.35,,2023-08-21T09:43:39+02:00,41,0.9652423243915668,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,MK_02_MK_A_2021,NL25_MK_02_MK_A_2021,2. Molenkreek,84214.0,405077.0,M30,Zwak brakke wateren,O,Overige watergangen,NL25_MK_203607,4.6,,2023-08-21T09:43:39+02:00,31,0.0027593818490183,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,MK_03_PK_2021,NL25_MK_03_PK_2021,3. Potmarkreek,84117.0,403091.0,M30,Zwak brakke wateren,O,Overige watergangen,NL25_MK_203607,7.0,,2023-08-21T09:43:39+02:00,87,0.083685749779618,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,MK_04_BA_2021,NL25_MK_04_BA_2021,4. De Barend,82503.0,403664.0,M30,Zwak brakke wateren,O,Overige watergangen,NL25_MK_203607,2.5,,2023-08-21T09:43:39+02:00,87,1.0,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,OM_02_OM_2021,NL25_OM_02_OM_2021,2. West,127621.0,413589.0,R8,Zoet getijdenwater (uitlopers rivier) op zand/klei,O,Overige watergangen,NL25_OM_510001,8424.660624,,2023-08-21T09:43:39+02:00,57,1.0,False,,,,
2021,25,Waterschap Brabantse Delta,NL25,RV_01_ZU_2021,NL25_RV_01_ZU_2021,1. Zuiden van A17,101314.0,409149.0,M6b,Grote ondiepe kanalen met scheepvaart,O,Overige watergangen,NL25_RV_710202,13.168,,2023-08-21T09:43:39+02:00,26,0.3318860845686971,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,RV_02_NO_2021,NL25_RV_02_NO_2021,2. Noorden van A17,101678.0,411054.0,M6b,Grote ondiepe kanalen met scheepvaart,O,Overige watergangen,NL25_RV_710202,7.6808,,2023-08-21T09:43:39+02:00,26,0.3791741149715567,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,TK_03_BG_2021,NL25_TK_03_BG_2021,3. Breede Gat - Gat van Boslust,91390.0,408729.0,M6a,Grote ondiepe kanalen zonder scheepvaart,O,Overige watergangen,NL25_TK_790401,1.5461,,2023-08-21T09:43:39+02:00,32,1.0,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,TK_06_RK_2021,NL25_TK_06_RK_2021,6. Roode Kreek - Drogedijk,92038.0,407726.0,M6a,Grote ondiepe kanalen zonder scheepvaart,O,Overige watergangen,NL25_TK_790401,0.9171,,2023-08-21T09:43:39+02:00,32,0.0033084571929737,True,,,,
2021,25,Waterschap Brabantse Delta,NL25,TK_10_TK_2021,NL25_TK_10_TK_2021,10.Tonnekreek,93035.0,409346.0,M6a,Grote ondiepe kanalen zonder scheepvaart,O,Overige watergangen,NL25_TK_790401,7.2895,,2023-08-21T09:43:39+02:00,33,1.0,True,,,,
2017,25,Waterschap Brabantse Delta,NL25,110001b,NL25_110001b,Donge-DON1 nabij aflaatwerk Wilhelminakanaal,127036.0,401240.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,,0.0,,2023-06-19T13:17:18+02:00,19,1.0,True,,,,
2017,25,Waterschap Brabantse Delta,NL25,110006,NL25_110006,SINGEL BEUNINGENSTRAAT REESHOF,129400.0,399420.0,M1a,Zoete gebufferde sloten,O,Overige watergangen,,,,2023-06-19T13:17:18+02:00,19,0.4537268891568602,True,,,,
2017,25,Waterschap Brabantse Delta,NL25,200029b,NL25_200029b,Mark en Dintel- be weg prinsenbeek-zevenbergen km14-6,102807.0,404277.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL25_MV_200001,0.25,,2023-06-19T13:17:18+02:00,75,1.0,False,,,,
2017,25,Waterschap Brabantse Delta,NL25,202422,NL25_202422,WESTELIJKE LOB HALVERWEGE,111100.0,404100.0,M11,Kleine ondiepe gebufferde plassen,O,Overige watergangen,,,,2023-06-19T13:17:18+02:00,124,1.0,True,,,,
2017,25,Waterschap Brabantse Delta,NL25,202423,NL25_202423,OOSTELIJKE LOB HALVERWEGE,111380.0,404210.0,M11,Kleine ondiepe gebufferde plassen,O,Overige watergangen,,,,2023-06-19T13:17:18+02:00,124,1.0,True,,,,
2017,25,Waterschap Brabantse Delta,NL25,202431,NL25_202431,"ZWEMZONE, ONDIEP GED. NW-HOEK, 10 M VAN STRAND.",110890.0,404440.0,M11,Kleine ondiepe gebufferde plassen,O,Overige watergangen,,,,2023-06-19T13:17:18+02:00,124,1.0,True,,,,
2017,25,Waterschap Brabantse Delta,NL25,203602b,NL25_203602b,De Barend BAR4 Bloemendijk tzv Dinteloord,82509.0,403590.0,M30,Zwak brakke wateren,O,Overige watergangen,NL25_MK_203607,0.4,,2023-06-19T13:17:18+02:00,87,1.0,True,,,,
2017,25,Waterschap Brabantse Delta,NL25,203607b,NL25_203607b,Potmarkreek POT1 50m tov Steenb w Doord thv km 112,85402.0,403110.0,M30,Zwak brakke wateren,O,Overige watergangen,NL25_MK_203607,0.6,,2023-06-19T13:17:18+02:00,-1,0.0,False,,,,
2017,25,Waterschap Brabantse Delta,NL25,210012b,NL25_210012b,Boven Mark BOV8- brug in Markweg te Galder,112922.0,390858.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,,0.0,,2023-06-19T13:17:18+02:00,139,1.0,False,,,,
2017,25,Waterschap Brabantse Delta,NL25,210016b,NL25_210016b,Boven Mark BOV9- brug in weg Castelre-Minderhout,112056.0,381124.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL25_BM_210002,0.2,,2023-06-19T13:17:18+02:00,0,1.0,False,,,,
2017,25,Waterschap Brabantse Delta,NL25,210201b,NL25_210201b,Merkske MER2 Bovenstrooms Steenenbrug,112762.0,382276.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,NL25_ME_210201,1.0,,2023-06-19T13:17:18+02:00,0,1.0,False,,,,
2017,25,Waterschap Brabantse Delta,NL25,210406b,NL25_210406b,Strijbeekse Beek Bovenstrooms stuw Strijbeekseweg,114000.0,390220.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,NL25_SB_210406,0.5,,2023-06-19T13:17:18+02:00,140,1.0,False,,,,
2017,25,Waterschap Brabantse Delta,NL25,210506b,NL25_210506b,Leijloop LEY6 bovenstrooms duiker in Oude trambaan,111025.0,389983.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,,0.0,,2023-06-19T13:17:18+02:00,-1,0.0,False,,,,
2017,25,Waterschap Brabantse Delta,NL25,210803b,NL25_210803b,Chaamse Beek CHA3 duiker in weg Rakens-Geersbroek,115747.0,394176.0,R4a,Permanente langzaam stromende laagland bovenloop op zand,O,Overige watergangen,NL25_CB_210803,0.5,,2023-06-19T13:17:18+02:00,104,1.0,False,,,,
2017,25,Waterschap Brabantse Delta,NL25,220005b,NL25_220005b,Aa of Weerijs AAW9 brug in vloeiweg,103115.0,381585.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,,0.0,,2023-06-19T13:17:18+02:00,81,0.6224345600749758,False,,,,
2017,25,Waterschap Brabantse Delta,NL25,220013b,NL25_220013b,Aa of Weerijs AAW1 brug in Julianalaan,111724.0,399116.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL25_AW_220013,0.1,,2023-06-19T13:17:18+02:00,143,1.0,False,,,,
2017,25,Waterschap Brabantse Delta,NL25,240103b,NL25_240103b,Molenbeek MOB8 600m benedenstrooms grens,91542.0,388548.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL25_MB_240301,0.5,,2023-06-19T13:17:18+02:00,22,1.0,False,,,,
2017,25,Waterschap Brabantse Delta,NL25,240301b,NL25_240301b,Engebeek ENG1 100m bovenstr uitm in de Vliet,89807.0,396098.0,R5,Langzaam stromende middenloop/benedenloop op zand,O,Overige watergangen,NL25_MB_240301,0.5,,2023-06-19T13:17:18+02:00,24,0.1397896574489054,False,,,,
2017,25,Waterschap Brabantse Delta,NL25,24_MM_DI,NL25_24_MM_DI,Markiezaatsmeer diep (>2m),74793.0,387765.0,M30,Zwak brakke wateren,O,Overige watergangen,NL25_820001,143.01,,2023-06-26T14:32:04+02:00,95,0.285815485267677,True,,,,
2017,25,Waterschap Brabantse Delta,NL25,24_MM_MD,NL25_24_MM_MD,Markiezaatsmeer midden (1-2 m),77312.0,387437.0,M30,Zwak brakke wateren,O,Overige watergangen,NL25_820001,483.01,,2023-06-26T14:32:04+02:00,96,0.7103034654403553,True,,,,
2017,25,Waterschap Brabantse Delta,NL25,24_MM_ON,NL25_24_MM_ON,Markiezaatsmeer ondiep (<1m),75558.0,386942.0,M30,Zwak brakke wateren,O,Overige watergangen,NL25_820001,551.0,,2023-06-26T14:32:04+02:00,-1,0.0,False,,,,
2017,25,Waterschap Brabantse Delta,NL25,300001b,NL25_300001b,Steenbergse Vliet- loswal thv Koningsoord-Vlietdijk,77953.0,403983.0,R6,Langzaam stromend riviertje op zand/klei,O,Overige watergangen,NL25_MV_200001,0.25,,2023-06-19T13:17:18+02:00,15,1.0,False,,,,
2017,25,Waterschap Brabantse Delta,NL25,310105b,NL25_310105b,Smalle Beek SMA1 zijweg van Heerleseweg bij stuw t Sas,84977.0,395560.0,M3,Gebufferde (regionale) kanalen,O,Overige watergangen,NL25_CK_390111,0.2,,2023-06-19T13:17:18+02:00,64,1.0,True,,,,
2017,25,Waterschap Brabantse Delta,NL25,310201b,NL25_310201b,Ligne LIG2 Duiker in Olmendreef Steenbergen,79774.0,399395.0,M10,Laagveen vaarten en kanalen,O,Overige watergangen,NL25_LI_310201,0.5,,2023-06-19T13:17:18+02:00,74,1.0,True,,,,
2017,25,Waterschap Brabantse Delta,NL25,310202b,NL25_310202b,Ligne LIG7 duiker in Doodlopende Laagweg,80718.0,395721.0,M10,Laagveen vaarten en kanalen,O,Overige watergangen,NL25_LI_310201,0.5,,2023-06-19T13:17:18+02:00,73,1.0,True,,,,
